"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2014,"04","出口","吨","万美元","大米",0,"合计",40970.9,4638.5,221064.2,19361.9,-81.5,-76,8
2014,"04","出口","吨","万美元","大米",1,"巴基斯坦",4131.5,1570,3169.6,1290.6,30.3,21.6,8
2014,"04","出口","吨","万美元","大米",2,"韩国",17700,1365.7,165255,13329.3,-89.3,-89.8,8
2014,"04","出口","吨","万美元","大米",3,"香港",6969.3,605.3,10348.9,895.2,-32.7,-32.4,8
2014,"04","进口","吨","万美元","大米",0,"合计",815976.6,40107.7,1000209.9,47199.2,-18.4,-15,12
2014,"04","进口","吨","万美元","大米",1,"越南",377605.3,16935.4,596523.2,25016.2,-36.7,-32.3,12
2014,"04","进口","吨","万美元","大米",2,"泰国",190958,12801.6,98946.5,8642.4,93,48.1,12
2014,"04","进口","吨","万美元","大米",3,"巴基斯坦",232026.4,8911.5,289708,12302,-19.9,-27.6,12
2014,"04","出口","吨","万美元","小麦",0,"character(0)",NA,NA,NA,NA,NA,NA,10
2014,"04","进口","吨","万美元","小麦",0,"合计",2193531.6,70833.2,889264.4,33884.7,146.7,109,14
2014,"04","进口","吨","万美元","小麦",1,"澳大利亚",1071618.7,34384.1,242117.8,8648.8,342.6,297.6,14
2014,"04","进口","吨","万美元","小麦",2,"美国",583025.3,18831.9,183380.6,6666.2,217.9,182.5,14
2014,"04","进口","吨","万美元","小麦",3,"加拿大",302834.9,10603.8,453639,18124.5,-33.2,-41.5,14
2014,"04","出口","吨","万美元","玉米",0,"合计",5676.5,196.2,14026.7,528.1,-59.5,-62.9,10
2014,"04","出口","吨","万美元","玉米",1,"朝鲜",3259.2,123.3,14004.5,520.7,-76.7,-76.3,10
2014,"04","出口","吨","万美元","玉米",2,"新加坡",2258.3,65.6,NA,NA,NA,NA,10
2014,"04","出口","吨","万美元","玉米",3,"俄罗斯联邦",150,5.7,NA,NA,NA,NA,10
2014,"04","进口","吨","万美元","玉米",0,"合计",1224831.4,34061.3,1447960.5,42620.4,-15.4,-20.1,14
2014,"04","进口","吨","万美元","玉米",1,"美国",836170,23353.2,1444700,41949.9,-42.1,-44.3,14
2014,"04","进口","吨","万美元","玉米",2,"乌克兰",236286.6,6112.5,24.9,0.8,948842,741528.3,14
2014,"04","进口","吨","万美元","玉米",3,"泰国",135011.4,3759.8,NA,NA,NA,NA,14
2014,"04","进口","吨","万美元","大豆",0,"合计",21847770.4,1276321,15444362.2,955157.3,41.5,33.6,12
2014,"04","进口","吨","万美元","大豆",1,"美国",16261524.7,942925,12239548.4,762299.8,32.9,23.7,12
2014,"04","进口","吨","万美元","大豆",2,"巴西",4994643.2,300019.7,2731424,164971.2,82.9,81.9,12
2014,"04","进口","吨","万美元","大豆",3,"加拿大",513536.7,28944.3,418463.5,26019.1,22.7,11.2,12
2014,"04","出口","吨","万美元","豆粕",0,"合计",652834.4,37258.3,451414.9,26529.3,44.6,40.4,8
2014,"04","出口","吨","万美元","豆粕",1,"日本",330628.2,18161,112632.4,6370.6,193.5,185.1,8
2014,"04","出口","吨","万美元","豆粕",2,"韩国",98676.3,5449.6,188010.1,10531.6,-47.5,-48.3,8
2014,"04","出口","吨","万美元","豆粕",3,"越南",83681.1,4725.4,54785,3055.1,52.7,54.7,8
2014,"04","进口","吨","万美元","豆粕",0,"合计",12001.5,907.4,8539.5,665.4,40.5,36.4,12
2014,"04","进口","吨","万美元","豆粕",1,"印度",9759.5,679.6,7064.5,507.3,38.1,34,12
2014,"04","进口","吨","万美元","豆粕",2,"丹麦",2175,221.1,1175,129.6,85.1,70.7,12
2014,"04","进口","吨","万美元","豆粕",3,"台湾省",67,6.7,300,28.5,-77.7,-76.5,12
2014,"04","出口","吨","万美元","猪肉",0,"合计",25793.9,12291.6,20825.2,9112.9,23.9,34.9,11
2014,"04","出口","吨","万美元","猪肉",1,"香港",21069.2,10044.6,17852.5,7785,18,29,11
2014,"04","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",1923,912.7,539,234.3,256.8,289.6,11
2014,"04","出口","吨","万美元","猪肉",3,"澳门",1386.2,654.8,1221.8,572.1,13.5,14.5,11
2014,"04","进口","吨","万美元","猪肉",0,"合计及其副产品",450120,81548.4,451845.4,86938.6,-0.4,-6.2,14
2014,"04","进口","吨","万美元","猪肉",1,"美国",132753,26941.7,120812,25129.8,9.9,7.2,14
2014,"04","进口","吨","万美元","猪肉",2,"丹麦",71692.9,12180.6,76572.6,14091.7,-6.4,-13.6,14
2014,"04","进口","吨","万美元","猪肉",3,"西班牙",54595.6,9469.8,39773.9,7079.3,37.3,33.8,14
2014,"04","出口","吨","万美元","植物油",0,"合计",41264.1,8243.7,31317.2,7282.6,31.8,13.2,10
2014,"04","出口","吨","万美元","植物油",1,"朝鲜",24117.6,3423.3,15046.7,2343.4,60.3,46.1,10
2014,"04","出口","吨","万美元","植物油",2,"香港",8742.8,1654.3,5675.4,1380.6,54,19.8,10
2014,"04","出口","吨","万美元","植物油",3,"荷兰",342.5,526.8,496.3,524.9,-31,0.4,10
2014,"04","进口","吨","万美元","菜籽油",0,"合计",374467.7,39080.1,574639.3,73156.9,-34.8,-46.6,12
2014,"04","进口","吨","万美元","菜籽油",1,"加拿大",312866.2,32923.7,450068.2,57496.8,-30.5,-42.7,12
2014,"04","进口","吨","万美元","菜籽油",2,"阿拉伯联合酋长",51460.4,5133,87934.4,10913.7,-41.5,-53,12
2014,"04","进口","吨","万美元","豆油",0,"合计",295744,28825.5,220013.7,26130.5,34.4,10.3,12
2014,"04","进口","吨","万美元","豆油",1,"巴西",104931.4,10203.5,41558,5054.4,152.5,101.9,12
2014,"04","进口","吨","万美元","豆油",2,"阿根廷",97686,9511,132427.3,15567.6,-26.2,-38.9,12
2014,"04","进口","吨","万美元","豆油",3,"美国",93126.6,9110.9,44058.1,5238.6,111.4,73.9,12
2014,"04","出口","吨","万美元","棉花",0,"合计",1651.9,512.8,1270.3,290.3,30,76.7,9
2014,"04","出口","吨","万美元","棉花",1,"朝鲜",908.7,260.8,199.9,60.9,354.6,328.4,9
2014,"04","出口","吨","万美元","棉花",2,"越南",426.7,182.9,620.7,133.4,-31.3,37.1,9
2014,"04","出口","吨","万美元","棉花",3,"香港",119.2,27.2,NA,NA,NA,NA,9
2014,"04","进口","吨","万美元","棉花",0,"合计",984391.1,200060.7,1796007.7,339703.2,-45.2,-41.1,13
2014,"04","进口","吨","万美元","棉花",1,"印度",551399.8,102428.8,730152.2,132947.4,-24.5,-23,13
2014,"04","进口","吨","万美元","棉花",2,"美国",287753.6,67403.2,578478.2,113275.9,-50.3,-40.5,13
2014,"04","进口","吨","万美元","棉花",3,"乌兹别克斯坦",49466.4,10035.7,147817.2,28086.3,-66.5,-64.3,13
2014,"04","进口","吨","万美元","羊毛",0,"合计",102450.9,81816.9,128376.9,107512.3,-20.2,-23.9,14
2014,"04","进口","吨","万美元","羊毛",1,"澳大利亚",56694.3,54680.2,68821.6,74862.4,-17.6,-27,14
2014,"04","进口","吨","万美元","羊毛",2,"南非",8607.1,8529.7,7933.5,8573.5,8.5,-0.5,14
2014,"04","进口","吨","万美元","羊毛",3,"新西兰",13736.3,7444.2,23873.1,11214.9,-42.5,-33.6,14
