"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2012,"02","出口","吨","万美元","大米",0,"合计",77973,7170.6,72663.8,4669.7,7.3,53.6,8
2012,"02","出口","吨","万美元","大米",1,"韩国",41044,3020.6,NA,NA,NA,NA,8
2012,"02","出口","吨","万美元","大米",2,"日本",24380.5,2534.9,13752,1143.5,77.3,121.7,8
2012,"02","出口","吨","万美元","大米",3,"巴基斯坦",2013.7,793.3,2513.6,691.1,-19.9,14.8,8
2012,"02","进口","吨","万美元","大米",0,"合计",104205.5,7039.5,80803.4,6635.1,29,6.1,12
2012,"02","进口","吨","万美元","大米",1,"泰国",30415.6,3183.8,71434.9,6072.6,-57.4,-47.6,12
2012,"02","进口","吨","万美元","大米",2,"巴基斯坦",53887.8,2633.2,2348,107.9,2195.1,2340.7,12
2012,"02","进口","吨","万美元","大米",3,"越南",13554.6,870.2,6895.4,449.9,96.6,93.4,12
2012,"02","出口","吨","万美元","小麦",0,"合计",NA,4.5,0,NA,NA,NA,10
2012,"02","出口","吨","万美元","小麦",1,"印度尼西亚",7601,2826.2,5412.4,2537.5,40.4,11.4,10
2012,"02","出口","吨","万美元","小麦",2,"菲律宾",3300.1,743.2,3196.3,188.3,3.2,294.6,10
2012,"02","进口","吨","万美元","小麦",0,"合计",583170.8,17532.7,176985.8,5708.9,229.5,207.1,14
2012,"02","进口","吨","万美元","小麦",1,"澳大利亚",432788,12012.7,175995.8,5628.2,145.9,113.4,14
2012,"02","进口","吨","万美元","小麦",2,"美国",58970.8,2446.9,12.1,1.6,485656.2,155564.8,14
2012,"02","进口","吨","万美元","小麦",3,"加拿大",57860,2230.4,NA,NA,NA,NA,14
2012,"02","出口","吨","万美元","玉米",0,"合计",2210.6,71.4,1114.4,36.3,98.4,97,10
2012,"02","出口","吨","万美元","玉米",1,"朝鲜",2210.4,71.4,1070,28.3,106.6,152.7,10
2012,"02","出口","吨","万美元","玉米",2,"巴基斯坦",0.2,0.1,40,7.5,-99.5,-99.2,10
2012,"02","进口","吨","万美元","玉米",0,"合计",1271850.5,42495.2,3111.7,304.2,40772.6,13869,14
2012,"02","进口","吨","万美元","玉米",1,"美国",1265596.5,41974.7,2926,202.1,43153.9,20670.7,14
2012,"02","进口","吨","万美元","玉米",2,"德国",263.5,332.9,57.2,32.8,360.3,916,14
2012,"02","进口","吨","万美元","玉米",3,"老挝",5911.7,140.2,NA,NA,NA,NA,14
2012,"02","进口","吨","万美元","大豆",0,"合计",8437379,440223.1,7455705.2,422244,13.2,4.3,12
2012,"02","进口","吨","万美元","大豆",1,"美国",6275466.3,328134.6,7050015.8,399435.9,-11,-17.9,12
2012,"02","进口","吨","万美元","大豆",2,"巴西",1605318.2,82975,53973.2,2573.5,2874.3,3124.2,12
2012,"02","进口","吨","万美元","大豆",3,"阿根廷",487383.6,25295.9,86775.5,4830.5,461.7,423.7,12
2012,"02","出口","吨","万美元","豆粕",0,"合计",63012.9,3132,48126.9,2470.3,30.9,26.8,8
2012,"02","出口","吨","万美元","豆粕",1,"日本",24546.7,1101.5,32664.6,1533.7,-24.9,-28.2,8
2012,"02","出口","吨","万美元","豆粕",2,"朝鲜",13140.5,598,470,20.7,2695.8,2788,8
2012,"02","出口","吨","万美元","豆粕",3,"美国",5415.4,335.2,2937.6,172.4,84.3,94.4,8
2012,"02","进口","吨","万美元","豆粕",0,"合计",33023.5,1239.8,80142.5,3412.5,-58.8,-63.7,12
2012,"02","进口","吨","万美元","豆粕",1,"印度",31933.5,1145.5,79582.5,3366.1,-59.9,-66,12
2012,"02","进口","吨","万美元","豆粕",2,"丹麦",1050,90.3,500,40.4,110,123.3,12
2012,"02","进口","吨","万美元","豆粕",3,"台湾省",40,4,60,6,-33.3,-33.3,12
2012,"02","出口","吨","万美元","猪肉",0,"合计",9310,4212.7,14540.6,5061.4,-36,-16.8,11
2012,"02","出口","吨","万美元","猪肉",1,"香港",7760.3,3565.4,11235.5,3852.7,-30.9,-7.5,11
2012,"02","出口","吨","万美元","猪肉",2,"澳门",459,216.7,624.4,207.1,-26.5,4.7,11
2012,"02","出口","吨","万美元","猪肉",3,"吉尔吉斯斯坦",392,153.7,1145.1,370,-65.8,-58.5,11
2012,"02","进口","吨","万美元","猪肉",0,"合计及其副产品",235666.1,43630.1,167810.7,21620.8,40.4,101.8,14
2012,"02","进口","吨","万美元","猪肉",1,"美国",139535,26362.1,96650,12506.9,44.4,110.8,14
2012,"02","进口","吨","万美元","猪肉",2,"丹麦",30223.7,4946.6,25929.7,3080.1,16.6,60.6,14
2012,"02","进口","吨","万美元","猪肉",3,"德国",16706.7,3098.9,4184.2,523.9,299.3,491.5,14
2012,"02","出口","吨","万美元","植物油",0,"合计",26092.7,5139.8,15709.8,2871.7,66.1,79,10
2012,"02","出口","吨","万美元","植物油",1,"朝鲜",12649.4,1796.4,3310.1,449.4,282.1,299.7,10
2012,"02","出口","吨","万美元","植物油",2,"香港",2649,625.3,3659.2,710.4,-27.6,-12,10
2012,"02","出口","吨","万美元","植物油",3,"新加坡",2486.6,446.7,1593.4,240.6,56.1,85.7,10
2012,"02","进口","吨","万美元","菜籽油",0,"合计",188347.2,23870.8,161933.5,17401,16.3,37.2,12
2012,"02","进口","吨","万美元","菜籽油",1,"加拿大",188225.6,23847.9,161657.2,17355.3,16.4,37.4,12
2012,"02","进口","吨","万美元","菜籽油",2,"澳大利亚",72.7,13.5,145.9,21.6,-50.1,-37.7,12
2012,"02","进口","吨","万美元","菜籽油",3,"美国",30.7,5.8,37.8,7.4,-18.8,-21.3,12
2012,"02","进口","吨","万美元","豆油",0,"合计",266161.5,33214.9,269026.4,28403.2,-1.1,16.9,12
2012,"02","进口","吨","万美元","豆油",1,"巴西",168051.5,20741.5,31850,3771,427.6,450,12
2012,"02","进口","吨","万美元","豆油",2,"阿根廷",98000,12434.1,120000,13151,-18.3,-5.5,12
2012,"02","进口","吨","万美元","豆油",3,"印度",109.5,39.2,30,7.4,264.9,430.2,12
2012,"02","出口","吨","万美元","棉花",0,"合计",472.1,79.4,8748.4,1640,-94.6,-95.2,9
2012,"02","出口","吨","万美元","棉花",1,"朝鲜",433.5,59.9,2833.7,295.8,-84.7,-79.7,9
2012,"02","出口","吨","万美元","棉花",2,"泰国",38.6,19.4,389.2,85.8,-90.1,-77.4,9
