"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2015,"05","出口","吨；","万美元","大米",0,"合计",81296.1,8496.8,63801.2,7105.4,27.4,19.6,8
2015,"05","出口","吨；","万美元","大米",1,"日本",24480,2258.4,364,46.3,6625.5,4775,8
2015,"05","出口","吨；","万美元","大米",2,"韩国",26029,2068.9,27700,2236.7,-6,-7.5,8
2015,"05","出口","吨；","万美元","大米",3,"巴基斯坦",4650.8,1802.5,5671.6,2190.9,-18,-17.7,8
2015,"05","进口","吨；","万美元","大米",0,"合计",1019739.5,48571.9,1088804.9,52714.4,-6.3,-7.9,12
2015,"05","进口","吨；","万美元","大米",1,"越南",550702.5,22908.6,577097.3,25785,-4.6,-11.2,12
2015,"05","进口","吨；","万美元","大米",2,"泰国",255165.8,15594,233247,15317.3,9.4,1.8,12
2015,"05","进口","吨；","万美元","大米",3,"巴基斯坦",123825.6,4878.8,257349.1,9912.1,-51.9,-50.8,12
2015,"05","出口","吨；","万美元","小麦",0,"合计",2976.8,79.1,0,0,NA,NA,10
2015,"05","出口","吨；","万美元","小麦",0.7,"5",NA,NA,NA,NA,NA,NA,10
2015,"05","出口","吨；","万美元","小麦",1,"美国",2976.8,79.1,NA,NA,NA,NA,10
2015,"05","进口","吨；","万美元","小麦",0,"合计",979317,31207.6,2402143.3,77588,-59.2,-59.8,14
2015,"05","进口","吨；","万美元","小麦",1,"澳大利亚",530519.7,16305.6,1219038.9,39118.4,-56.5,-58.3,14
2015,"05","进口","吨；","万美元","小麦",2,"加拿大",306998.1,10294.2,302834.9,10603.8,1.4,-2.9,14
2015,"05","进口","吨；","万美元","小麦",3,"美国",95064.8,3083,628175.4,20393.2,-84.9,-84.9,14
2015,"05","出口","吨；","万美元","玉米",0,"合计",6632.1,216.1,5676.5,196.2,16.8,10.1,10
2015,"05","出口","吨；","万美元","玉米",1,"朝鲜",6316.7,167.2,3259.2,123.3,93.8,35.6,10
2015,"05","出口","吨；","万美元","玉米",2,"越南",68,27.7,NA,NA,NA,NA,10
2015,"05","出口","吨；","万美元","玉米",3,NA,NA,NA,NA,NA,NA,NA,10
2015,"05","进口","吨；","万美元","玉米",0,"合计",1654256.3,41597.4,1302980.1,36238.2,27,14.8,14
2015,"05","进口","吨；","万美元","玉米",1,"乌克兰",1437946.4,35543.4,236286.6,6112.5,508.6,481.5,14
2015,"05","进口","吨；","万美元","玉米",2,"保加利亚",93273.3,2362.9,4093,114.9,2178.8,1956.9,14
2015,"05","进口","吨；","万美元","玉米",3,"美国",45263.8,1776.5,900740.3,25121.4,-95,-92.9,14
2015,"05","进口","吨；","万美元","大豆",0,"合计",1234673.5,1639442.6,-2.7,-24.7,NA,NA,12
2015,"05","进口","吨；","万美元","大豆",0,"1",NA,NA,NA,NA,NA,NA,12
2015,"05","进口","吨；","万美元","大豆",16932660,"16913548.",NA,NA,NA,NA,NA,NA,12
2015,"05","进口","吨；","万美元","大豆",1,"美国",792044.3,983570,0.1,-19.5,NA,NA,12
2015,"05","出口","吨；","万美元","豆粕",0,"合计",706407,34006.2,1062677.2,60396.4,-33.5,-43.7,8
2015,"05","出口","吨；","万美元","豆粕",1,"日本",484688,21683.6,488153.1,26720.1,-0.7,-18.8,8
2015,"05","出口","吨；","万美元","豆粕",2,"越南",73449.2,3510.2,154960.7,8687.4,-52.6,-59.6,8
2015,"05","出口","吨；","万美元","豆粕",3,"韩国",47105.1,1936.4,177869.6,9855.1,-73.5,-80.4,8
