"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2016,"10","出口","吨；","万美元","大米",0,"合计",290831.9,25616.8,229471.6,20578.5,26.7,24.5,8
2016,"10","出口","吨；","万美元","大米",1,"韩国",131765,10429.3,138875,10979.5,-5.1,-5,8
2016,"10","出口","吨；","万美元","大米",2,"巴基斯坦",8402.1,3042,4674.9,1810.7,79.7,68,8
2016,"10","出口","吨；","万美元","大米",3,"朝鲜",36367.3,2161.8,13412,841.5,171.2,156.9,8
2016,"10","进口","吨；","万美元","大米",0,"合计",2778585,126530,2656220.8,117970.7,4.6,7.3,12
2016,"10","进口","吨；","万美元","大米",1,"越南",1394877.2,63382.5,1596267.4,65055.9,-12.6,-2.6,12
2016,"10","进口","吨；","万美元","大米",2,"泰国",663528,34631.7,737962.3,38392.1,-10.1,-9.8,12
2016,"10","进口","吨；","万美元","大米",3,"巴基斯坦",543760.2,19750,200967.2,7780,170.6,153.9,12
2016,"10","出口","吨；","万美元","小麦",0,"合计",10535.3,335.6,5296.3,120.9,98.9,177.5,10
2016,"10","出口","吨；","万美元","小麦",1,"埃塞俄比亚",10535,335.5,NA,NA,NA,NA,10
2016,"10","出口","吨；","万美元","小麦",2,"哈萨克斯坦",0.3,0.1,NA,NA,NA,NA,10
2016,"10","出口","吨；","万美元","小麦",3,"乌兹别克斯坦",0,0,NA,NA,NA,NA,10
2016,"10","进口","吨；","万美元","小麦",0,"合计",3136050.4,75449.1,2581639.8,78755.5,21.5,-4.2,14
2016,"10","进口","吨；","万美元","小麦",1,"澳大利亚",1272021.9,30378.3,1111491.5,32596.8,14.4,-6.8,14
2016,"10","进口","吨；","万美元","小麦",2,"加拿大",789908.3,19922.9,822962.7,26328,-4,-24.3,14
2016,"10","进口","吨；","万美元","小麦",3,"美国",782334.3,19095.5,536780.1,16685.3,45.7,14.4,14
2016,"10","出口","吨；","万美元","玉米",0,"合计",1969.5,126.3,9618.9,363.5,-79.5,-65.3,10
2016,"10","出口","吨；","万美元","玉米",1,"朝鲜",1475.4,54.2,8611.7,253.9,-82.9,-78.7,10
2016,"10","出口","吨；","万美元","玉米",2,"越南",125,48.3,73,30.8,71.2,56.9,10
2016,"10","出口","吨；","万美元","玉米",3,"俄罗斯联邦",300.8,9.1,99.5,3.8,202.3,138.3,10
2016,"10","进口","吨；","万美元","玉米",0,"合计",2958217.6,58144.1,4434316.4,102639.4,-33.3,-43.4,14
2016,"10","进口","吨；","万美元","玉米",1,"乌克兰",2626085.1,50190.2,3712328.4,84156.9,-29.3,-40.4,14
2016,"10","进口","吨；","万美元","玉米",2,"美国",206135.3,4814.7,430853.9,11060.2,-52.2,-56.5,14
2016,"10","进口","吨；","万美元","玉米",3,"俄罗斯联邦",63304.1,996.1,68257.4,1220.3,-7.3,-18.4,14
2016,"10","进口","吨；","万美元","大豆",0,"合计",2669675.5,2833358,1.9,-5.8,NA,NA,12
2016,"10","进口","吨；","万美元","大豆",0,"6",NA,NA,NA,NA,NA,NA,12
2016,"10","进口","吨；","万美元","大豆",36999348,"36924066.",NA,NA,NA,NA,NA,NA,12
2016,"10","进口","吨；","万美元","大豆",1,"巴西",1510759.3,1563839.9,0.2,-3.4,NA,NA,12
2016,"10","出口","吨；","万美元","豆粕",0,"合计",1660229.8,69660.2,1462468.4,66768.5,13.5,4.3,8
2016,"10","出口","吨；","万美元","豆粕",1,"日本",1020398,37886.7,1042043.1,43648.3,-2.1,-13.2,8
2016,"10","出口","吨；","万美元","豆粕",2,"越南",247586.5,10128,100112.5,4552.1,147.3,122.5,8
2016,"10","出口","吨；","万美元","豆粕",3,"美国",64459.6,4151.7,48162.1,3493.8,33.8,18.8,8
2016,"10","进口","吨；","万美元","豆粕",0,"合计",13869.7,1073.4,54846.7,3840.1,-74.7,-72,12
2016,"10","进口","吨；","万美元","豆粕",1,"丹麦",9000,757.8,7250,705.2,24.1,7.5,12
2016,"10","进口","吨；","万美元","豆粕",2,"印度",3654.1,216.2,46931.7,3074.2,-92.2,-93,12
2016,"10","进口","吨；","万美元","豆粕",3,"台湾省",731,69.6,665,60.7,9.9,14.7,12
2016,"10","出口","吨；","万美元","猪肉",0,"合计",39485,20599.3,62990.9,28098.2,-37.3,-26.7,11
