"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2017,"12","出口","吨；","万美元","大米",0,"合计",1196780.6,59677.4,394979.7,35094.8,203,70,8
2017,"12","出口","吨；","万美元","大米",1,"韩国",167270,12023.2,175547,13848.9,-4.7,-13.2,8
2017,"12","出口","吨；","万美元","大米",2,"科特迪瓦",309200,9667.4,NA,NA,NA,NA,8
2017,"12","出口","吨；","万美元","大米",3,"土耳其",73825,2487.2,2875,126.3,2467.8,1869.3,8
2017,"12","进口","吨；","万美元","大米",0,"合计",4025575.7,186000.4,3559674.9,161310.3,13.1,15.3,12
2017,"12","进口","吨；","万美元","大米",1,"越南",2264697.4,102172.2,1618414.6,73390.6,39.9,39.2,12
2017,"12","进口","吨；","万美元","大米",2,"泰国",1148663.9,57602.4,956656.5,49025.2,20.1,17.5,12
2017,"12","进口","吨；","万美元","大米",3,"柬埔寨",179440.7,10112.5,121874.8,7376.9,47.2,37.1,12
2017,"12","出口","吨；","万美元","小麦",0,"合计",9969,411.5,10535.3,335.6,-5.4,22.6,10
2017,"12","出口","吨；","万美元","小麦",1,"埃塞俄比亚",9968.5,411.4,10535,335.5,-5.4,22.6,10
2017,"12","出口","吨；","万美元","小麦",2,"哈萨克斯坦",0.3,0.1,0.3,0.1,-1.7,13.5,10
2017,"12","出口","吨；","万美元","小麦",3,"匈牙利",0.1,0,NA,NA,NA,NA,10
2017,"12","进口","吨；","万美元","小麦",0,"合计",4413616.8,108038.7,3394787.7,81147.3,30,33.1,14
2017,"12","进口","吨；","万美元","小麦",1,"澳大利亚",1901249.8,42306.3,1373992.6,32633.8,38.4,29.6,14
2017,"12","进口","吨；","万美元","小麦",2,"美国",1549128.4,38929,851991.2,20510.6,81.8,89.8,14
2017,"12","进口","吨；","万美元","小麦",3,"加拿大",523729.2,15817.2,854856.9,21464.8,-38.7,-26.3,14
2017,"12","出口","吨；","万美元","玉米",0,"合计",85132.1,2190.6,3910.5,276,2077,693.7,10
2017,"12","出口","吨；","万美元","玉米",1,"朝鲜",50777.9,1123.6,3124.7,101,1525.1,1012.7,10
2017,"12","出口","吨；","万美元","玉米",2,"日本",19865.8,454.1,NA,NA,NA,NA,10
2017,"12","出口","吨；","万美元","玉米",3,"越南",471.8,193.1,404.8,150.9,16.6,27.9,10
2017,"12","进口","吨；","万美元","玉米",0,"合计",2810924.3,60007.9,3131311.4,63172.9,-10.2,-5,14
2017,"12","进口","吨；","万美元","玉米",1,"乌克兰",1806175,36642.6,2626085.1,50190.2,-31.2,-27,14
2017,"12","进口","吨；","万美元","玉米",2,"美国",755942.8,15980.3,220873.4,5587,242.3,186,14
2017,"12","进口","吨；","万美元","玉米",3,"老挝",150553.4,4513.5,138906,4079.8,8.4,10.6,14
2017,"12","进口","吨；","万美元","大豆",0,"合计",3962459.9,3398468.6,13.8,16.6,NA,NA,12
2017,"12","进口","吨；","万美元","大豆",1,"8",NA,NA,NA,NA,NA,NA,12
2017,"12","进口","吨；","万美元","大豆",50927401,"38205366.",NA,NA,NA,NA,NA,NA,12
2017,"12","进口","吨；","万美元","大豆",1,"巴西",2091578.3,1555203.3,33.3,34.5,NA,NA,12
2017,"12","出口","吨；","万美元","豆粕",0,"合计",972891.8,43570.4,1875933.9,79615.9,-48.1,-45.3,8
2017,"12","出口","吨；","万美元","豆粕",1,"日本",619052.8,23560.5,1166677.7,43907.5,-46.9,-46.3,8
2017,"12","出口","吨；","万美元","豆粕",2,"荷兰",91924.1,5351.9,74371.5,4673.9,23.6,14.5,8
2017,"12","出口","吨；","万美元","豆粕",3,"丹麦",56083.6,3372.3,37456.2,2387.5,49.7,41.2,8
2017,"12","进口","吨；","万美元","豆粕",0,"合计",61203.3,3575,18076.7,1349.4,238.6,164.9,12
2017,"12","进口","吨；","万美元","豆粕",1,"印度",41559.5,2094.5,6061.1,342.3,585.7,511.9,12
2017,"12","进口","吨；","万美元","豆粕",2,"丹麦",12250,1021.2,10800,907.7,13.4,12.5,12
2017,"12","进口","吨；","万美元","豆粕",3,"韩国",6760,430,3.6,0.3,188990.9,171709.7,12
2017,"12","出口","吨；","万美元","猪肉",0,"合计",51288.5,25857.3,48538.6,25357.1,5.7,2,11
2017,"12","出口","吨；","万美元","猪肉",1,"香港",46312.5,23338.6,40854.4,21107.5,13.4,10.6,11
