"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2017,"03","出口","吨；","万美元","大米",0,"合计",204304.9,11860.2,41166.1,4839.2,396.3,145.1,8
2017,"03","出口","吨；","万美元","大米",1,"韩国",69466,5232.9,15000,1235.5,363.1,323.5,8
2017,"03","出口","吨；","万美元","大米",2,"科特迪瓦",46200,1455.6,NA,NA,NA,NA,8
2017,"03","出口","吨；","万美元","大米",3,"巴基斯坦",3617.2,1317.8,4833,1866.8,-25.2,-29.4,8
2017,"03","进口","吨；","万美元","大米",0,"合计",870981.5,41215.2,896206.5,41409.7,-2.8,-0.5,12
2017,"03","进口","吨；","万美元","大米",1,"越南",420577.3,19683.5,313448.1,14146.2,34.2,39.1,12
2017,"03","进口","吨；","万美元","大米",2,"泰国",263515.8,14136.9,297477.9,15995,-11.4,-11.6,12
2017,"03","进口","吨；","万美元","大米",3,"柬埔寨",63258.7,3340.9,35582.4,2426.4,77.8,37.7,12
2017,"03","出口","吨；","万美元","小麦",0,"合计",NA,10535,335.5,NA,NA,NA,10
2017,"03","出口","吨；","万美元","小麦",1,"比利时",8134.4,2594.5,10816.5,3823.2,-24.8,-32.1,10
2017,"03","出口","吨；","万美元","小麦",2,"印度尼西亚",5631.3,2254.4,4830.9,2326.4,16.6,-3.1,10
2017,"03","进口","吨；","万美元","小麦",0,"合计",1077332.4,22676.3,563219.1,13486.7,91.3,68.1,14
2017,"03","进口","吨；","万美元","小麦",1,"澳大利亚",624984.4,12843.7,274900.6,6469.3,127.3,98.5,14
2017,"03","进口","吨；","万美元","小麦",2,"美国",285477.9,6089.4,2613,71.1,10825.2,8459.5,14
2017,"03","进口","吨；","万美元","小麦",3,"加拿大",73838.6,1978.4,183982,4826.7,-59.9,-59,14
2017,"03","出口","吨；","万美元","玉米",0,"合计",1358.4,34.9,656.2,31.4,107,11.1,10
2017,"03","出口","吨；","万美元","玉米",1,"朝鲜",1270.3,28.3,600,22.8,111.7,24,10
2017,"03","出口","吨；","万美元","玉米",2,"喀麦隆",11.3,3.1,NA,NA,NA,NA,10
2017,"03","出口","吨；","万美元","玉米",3,"韩国",2,2,16.2,1.5,-87.7,29.7,10
2017,"03","进口","吨；","万美元","玉米",0,"合计",307021.7,6768.9,634120.9,12525.7,-51.6,-46,14
2017,"03","进口","吨；","万美元","玉米",1,"乌克兰",287080,5849.8,589493.7,11331.6,-51.3,-48.4,14
2017,"03","进口","吨；","万美元","玉米",2,"美国",15256.8,714.4,2992.8,303.1,409.8,135.7,14
2017,"03","进口","吨；","万美元","玉米",3,"老挝",1822.8,53,3585.2,110.3,-49.2,-51.9,14
2017,"03","进口","吨；","万美元","大豆",0,"合计",842369.3,619115.1,19.7,36.1,NA,NA,12
2017,"03","进口","吨；","万美元","大豆",4,"0",NA,NA,NA,NA,NA,NA,12
2017,"03","进口","吨；","万美元","大豆",15412233,"13094946.",NA,NA,NA,NA,NA,NA,12
2017,"03","进口","吨；","万美元","大豆",1,"美国",668439.1,498867.4,17.7,34,NA,NA,12
2017,"03","出口","吨；","万美元","豆粕",0,"合计",153193.3,7542.3,384657,16308.2,-60.2,-53.8,8
2017,"03","出口","吨；","万美元","豆粕",1,"日本",66411.1,2627.9,249420,8764.5,-73.4,-70,8
2017,"03","出口","吨；","万美元","豆粕",2,"荷兰",23493.7,1379.9,26683,1711.8,-12,-19.4,8
2017,"03","出口","吨；","万美元","豆粕",3,"美国",14799.8,891.1,21731.8,1479.3,-31.9,-39.8,8
2017,"03","进口","吨；","万美元","豆粕",0,"合计",27692.3,1498.9,6614.1,472.8,318.7,217,12
2017,"03","进口","吨；","万美元","豆粕",1,"印度",24862.3,1273.9,3654.1,216.2,580.4,489.2,12
2017,"03","进口","吨；","万美元","豆粕",2,"丹麦",2150,179.3,2700,233,-20.4,-23.1,12
2017,"03","进口","吨；","万美元","豆粕",3,"韩国",640,42.6,NA,NA,NA,NA,12
2017,"03","出口","吨；","万美元","猪肉",0,"合计",12537.5,6697.8,11079.9,5462,13.2,22.6,11
2017,"03","出口","吨；","万美元","猪肉",1,"香港",11540.5,6110.2,9928.2,4849.6,16.2,26,11
2017,"03","出口","吨；","万美元","猪肉",2,"澳门",706.9,366.6,741.6,364.7,-4.7,0.5,11
2017,"03","出口","吨；","万美元","猪肉",3,"新加坡",143.2,176.2,116.2,123.4,23.3,42.8,11
2017,"03","进口","吨；","万美元","猪肉",0,"合计及其副产品",663737.5,115114,558758.9,99080,18.8,16.2,14
2017,"03","进口","吨；","万美元","猪肉",1,"美国",130219.1,24229.9,107382,21842,21.3,10.9,14
2017,"03","进口","吨；","万美元","猪肉",2,"德国",126585.8,20759.8,116576.8,19886.9,8.6,4.4,14
2017,"03","进口","吨；","万美元","猪肉",3,"西班牙",104474.3,18591.2,73757.5,12905.2,41.6,44.1,14
2017,"03","出口","吨；","万美元","植物油",0,"合计",37864.8,5977.5,35593.2,6591.4,6.4,-9.3,10
2017,"03","出口","吨；","万美元","植物油",1,"朝鲜",15874.6,1814.1,20280.7,2516.9,-21.7,-27.9,10
2017,"03","出口","吨；","万美元","植物油",2,"香港",9933.3,1262.6,4213,766.6,135.8,64.7,10
2017,"03","出口","吨；","万美元","植物油",3,"美国",1032.2,470.3,847.7,432.4,21.8,8.8,10
2017,"03","进口","吨；","万美元","菜籽油",0,"合计",250751.6,20282.5,285827.5,20784.9,-12.3,-2.4,12
2017,"03","进口","吨；","万美元","菜籽油",1,"加拿大",238411.6,19048.7,232100.9,16297.6,2.7,16.9,12
2017,"03","进口","吨；","万美元","菜籽油",2,"澳大利亚",7291.5,758.4,10058.4,847.5,-27.5,-10.5,12
2017,"03","进口","吨；","万美元","菜籽油",3,"俄罗斯联邦",3064.2,253.1,3379.8,277,-9.3,-8.6,12
2017,"03","进口","吨；","万美元","豆油",0,"合计",92086,7586.2,108686.7,9198.6,-15.3,-17.5,12
2017,"03","进口","吨；","万美元","豆油",1,"美国",53021,4321.7,20026.4,1591.8,164.8,171.5,12
2017,"03","进口","吨；","万美元","豆油",2,"巴西",17000,1391.7,50287.2,4410.7,-66.2,-68.4,12
2017,"03","进口","吨；","万美元","豆油",3,"土耳其",9951.4,836.8,NA,NA,NA,NA,12
2017,"03","出口","吨；","万美元","棉花",0,"合计",955.7,215.3,1260.2,385.8,-24.2,-44.2,9
2017,"03","出口","吨；","万美元","棉花",1,"阿尔及利亚",510.2,113.9,NA,NA,NA,NA,9
2017,"03","出口","吨；","万美元","棉花",2,"朝鲜",348.8,76.2,405.5,74.5,-14,2.3,9
2017,"03","出口","吨；","万美元","棉花",3,"孟加拉国",49.2,10,352.1,143.3,-86,-93,9
2017,"03","进口","吨；","万美元","棉花",0,"合计",375160.3,68800.2,209721.8,35970.4,78.9,91.3,13
2017,"03","进口","吨；","万美元","棉花",1,"美国",203724,38308.7,38487.2,8477.5,429.3,351.9,13
2017,"03","进口","吨；","万美元","棉花",2,"印度",71844.7,12216.4,35066.1,5179.6,104.9,135.9,13
2017,"03","进口","吨；","万美元","棉花",3,"乌兹别克斯坦",56783.6,10550.9,60967.6,10091.2,-6.9,4.6,13
2017,"03","进口","吨；","万美元","羊毛",0,"合计",76684.6,64812.4,84406.8,58630.4,-9.1,10.5,14
2017,"03","进口","吨；","万美元","羊毛",1,"澳大利亚",44971.7,46154.1,43498.1,38591.3,3.4,19.6,14
2017,"03","进口","吨；","万美元","羊毛",2,"南非",6164.1,5934.2,6037.7,5174.1,2.1,14.7,14
2017,"03","进口","吨；","万美元","羊毛",3,"新西兰",8475.8,4061.4,12144.9,6412.2,-30.2,-36.7,14
