"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2005,"04","出口","吨","万美元","大米",0,"合计",237445,8574.1,723997.3,16190,-67.2,-47,5
2005,"04","出口","吨","万美元","大米",1,"韩国",91532,3154.3,54528,1828.6,67.9,72.5,5
2005,"04","出口","吨","万美元","大米",2,"日本",42272.3,2433.5,57647.4,3494.2,-26.7,-30.4,5
2005,"04","出口","吨","万美元","大米",3,"俄罗斯联邦",43686,1430.7,64127.2,1564.3,-31.9,-8.5,5
2005,"04","进口","吨","万美元","大米",0,"合计",176692.4,6974,246554.6,9082.2,-28.3,-23.2,9
2005,"04","进口","吨","万美元","大米",1,"泰国",157509.2,6596.9,245695.8,9060.7,-35.9,-27.2,9
2005,"04","进口","吨","万美元","大米",2,"越南",19099.6,372.9,505,9.6,3682.1,3803.5,9
2005,"04","进口","吨","万美元","大米",3,"日本",7.8,2,0,0,23412.1,13097.3,9
2005,"04","出口","吨","万美元","小麦",0,"合计",19233.5,321.9,360811.1,4789.3,-94.7,-93.3,7
2005,"04","出口","吨","万美元","小麦",1,"蒙古",5000,126.8,0,0,NA,NA,7
2005,"04","出口","吨","万美元","小麦",2,"日本",7809.2,106.6,11500,162.7,-32.1,-34.5,7
2005,"04","出口","吨","万美元","小麦",3,"越南",6123,82.4,0,0,NA,NA,7
2005,"04","进口","吨","万美元","小麦",0,"合计",2228223.6,48664.9,702842.6,15284,217,218.4,9
2005,"04","进口","吨","万美元","小麦",1,"加拿大",865952.2,20125.7,368914.6,8051.3,134.7,150,9
2005,"04","进口","吨","万美元","小麦",2,"澳大利亚",674241,13638.3,175235.7,3488.8,284.8,290.9,9
2005,"04","进口","吨","万美元","小麦",3,"法国",489165.1,10345.5,0,0,NA,NA,9
2005,"04","出口","吨","万美元","玉米",0,"合计",2235408.4,28653,1106411,13158.5,102,117.8,7
2005,"04","出口","吨","万美元","玉米",1,"韩国",1472744,18755.1,747929.5,8474.2,96.9,121.3,7
2005,"04","出口","吨","万美元","玉米",2,"日本",219851.7,2943,138995.3,1970.9,58.2,49.3,7
2005,"04","出口","吨","万美元","玉米",3,"马来西亚",227673.8,2851.3,114482.8,1309.6,98.9,117.7,7
2005,"04","进口","吨","万美元","玉米",0,"合计",425.7,57.5,219.1,38.3,94.3,50.3,9
2005,"04","进口","吨","万美元","玉米",1,"印度",45,16.7,21.3,9.1,111.7,82,9
2005,"04","进口","吨","万美元","玉米",2,"德国",10,13.9,6.1,9.1,63.5,52.8,9
2005,"04","进口","吨","万美元","玉米",3,"美国",231.1,11.3,124.8,6.1,85.2,85.4,9
2005,"04","进口","吨","万美元","大豆",0,"合计",7313386.6,211483.7,6641662,239971.3,10.1,-11.9,10
2005,"04","进口","吨","万美元","大豆",1,"美国",6332883.6,181514.7,5982045.9,214472.6,5.9,-15.4,10
2005,"04","进口","吨","万美元","大豆",2,"巴西",736756.9,22956.1,493293,19775.1,49.4,16.1,10
2005,"04","进口","吨","万美元","大豆",3,"阿根廷",239295,6858.8,161890.4,5576.9,47.8,23,10
2005,"04","出口","吨","万美元","豆粕",0,"合计",226535.3,5784.3,168682.9,4924.7,34.3,17.5,5
2005,"04","出口","吨","万美元","豆粕",1,"日本",199242.3,5089.3,153216.3,4484.6,30,13.5,5
2005,"04","出口","吨","万美元","豆粕",2,"韩国",13685,269.2,8215.2,215.4,66.6,25,5
2005,"04","出口","吨","万美元","豆粕",3,"朝鲜",5881.5,154.6,5475,163.6,7.4,-5.5,5
2005,"04","进口","吨","万美元","豆粕",0,"合计",16324,408.7,1676.5,44.3,873.7,821.7,10
2005,"04","进口","吨","万美元","豆粕",1,"印度",15858,383.4,1576.7,41.8,905.8,816.3,10
2005,"04","进口","吨","万美元","豆粕",2,"丹麦",440,24.5,0,0,NA,NA,10
2005,"04","进口","吨","万美元","豆粕",3,"以色列",26,0.8,0,0,NA,NA,10
2005,"04","出口","吨","万美元","猪肉",0,"合计",94015.2,15482.9,76451.6,11170.7,23,38.6,8
2005,"04","出口","吨","万美元","猪肉",1,"香港",26178.9,4721.3,29730.5,4315.8,-11.9,9.4,8
2005,"04","出口","吨","万美元","猪肉",2,"朝鲜",29582.5,4600.9,25025.7,3619.3,18.2,27.1,8
2005,"04","出口","吨","万美元","猪肉",3,"俄罗斯联邦",20166,3032.2,12528.2,1730.9,61,75.2,8
2005,"04","出口","吨","万美元","植物油",0,"合计",35496,4001,24980.1,2793.2,42.1,43.2,7
2005,"04","出口","吨","万美元","植物油",1,"香港",8742.6,925.4,12050.1,1166.6,-27.4,-20.7,7
2005,"04","出口","吨","万美元","植物油",2,"日本",3660.2,537.2,1036.8,183.4,253,192.9,7
2005,"04","出口","吨","万美元","植物油",3,"阿拉伯联合酋长国",5902.9,441.3,0,0,NA,NA,7
2005,"04","进口","吨","万美元","菜籽油",0,"合计",91090,5470.5,168951.1,10138.7,-46.1,-46,9
2005,"04","进口","吨","万美元","菜籽油",1,"加拿大",90821.4,5446.9,155252.9,9247.7,-41.5,-41.1,9
2005,"04","进口","吨","万美元","菜籽油",2,"澳大利亚",194.3,20.2,7585.1,509.2,-97.4,-96,9
2005,"04","进口","吨","万美元","菜籽油",3,"马来西亚",17.4,1.4,26.4,2.1,-34.3,-32.6,9
2005,"04","进口","吨","万美元","豆油",0,"合计",520078.8,29424.9,997389.1,59728.2,-47.9,-50.7,9
2005,"04","进口","吨","万美元","豆油",1,"阿根廷",435703.6,24524.8,718472.9,42421.3,-39.4,-42.2,9
2005,"04","进口","吨","万美元","豆油",2,"巴西",83512.1,4847.4,278764,17279.7,-70,-71.9,9
2005,"04","进口","吨","万美元","豆油",3,"美国",798.6,41.6,1.9,0.3,41361.8,15539.1,9
2005,"04","出口","吨","万美元","棉花",0,"合计",1333.3,184.9,4022.6,639.6,-66.9,-71.1,6
