"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2016,"12","出口","吨；","万美元","大米",0,"合计",394979.7,35094.8,285941.9,26717.7,38.1,31.4,8
2016,"12","出口","吨；","万美元","大米",1,"韩国",175547,13848.9,163075,12911.9,7.6,7.3,8
2016,"12","出口","吨；","万美元","大米",2,"巴基斯坦",9325.8,3211.7,4945.9,1952.7,88.6,64.5,8
2016,"12","出口","吨；","万美元","大米",3,"日本",37872,2999,36480,3265.2,3.8,-8.2,8
2016,"12","进口","吨；","万美元","大米",0,"合计",3559674.9,161310.3,3375376.7,149707.6,5.5,7.8,12
2016,"12","进口","吨；","万美元","大米",1,"越南",1618414.6,73390.6,1793855.3,73199.8,-9.8,0.3,12
2016,"12","进口","吨；","万美元","大米",2,"泰国",956656.5,49025.2,957214.7,50121.5,-0.1,-2.2,12
2016,"12","进口","吨；","万美元","大米",3,"巴基斯坦",701266.3,24964,442613,16241,58.4,53.7,12
2016,"12","出口","吨；","万美元","小麦",0,"合计",10535.3,335.6,5296.3,120.9,98.9,177.5,10
2016,"12","出口","吨；","万美元","小麦",1,"埃塞俄比亚",10535,335.5,NA,NA,NA,NA,10
2016,"12","出口","吨；","万美元","小麦",2,"哈萨克斯坦",0.3,0.1,NA,NA,NA,NA,10
2016,"12","出口","吨；","万美元","小麦",3,"乌兹别克斯坦",0,0,NA,NA,NA,NA,10
2016,"12","进口","吨；","万美元","小麦",0,"合计",3394787.7,81147.3,3000186.4,89956.5,13.2,-9.8,14
2016,"12","进口","吨；","万美元","小麦",1,"澳大利亚",1373992.6,32633.8,1260442.3,36315.1,9,-10.1,14
2016,"12","进口","吨；","万美元","小麦",2,"加拿大",854856.9,21464.8,988295.8,31083.1,-13.5,-30.9,14
2016,"12","进口","吨；","万美元","小麦",3,"美国",851991.2,20510.6,600378.4,18421.3,41.9,11.3,14
2016,"12","出口","吨；","万美元","玉米",0,"合计",3910.5,276,11085.5,487.1,-64.7,-43.3,10
2016,"12","出口","吨；","万美元","玉米",1,"越南",404.8,150.9,261,106.7,55.1,41.5,10
2016,"12","出口","吨；","万美元","玉米",2,"朝鲜",3124.7,101,9890.4,301.6,-68.4,-66.5,10
2016,"12","出口","吨；","万美元","玉米",3,"俄罗斯联邦",312.8,9.3,99.5,3.8,214.3,144.7,10
2016,"12","进口","吨；","万美元","玉米",0,"合计",3131311.4,63172.9,4586249.2,107192.8,-31.7,-41.1,14
2016,"12","进口","吨；","万美元","玉米",1,"乌克兰",2626085.1,50190.2,3712328.4,84156.9,-29.3,-40.4,14
2016,"12","进口","吨；","万美元","玉米",2,"美国",220873.4,5587,463102.3,12175.6,-52.3,-54.1,14
2016,"12","进口","吨；","万美元","玉米",3,"老挝",138906,4079.8,124769.9,3930.1,11.3,3.8,14
2016,"12","进口","吨；","万美元","大豆",0,"合计",3398468.6,3482785.6,2.7,-2.4,NA,NA,12
2016,"12","进口","吨；","万美元","大豆",8,"1",NA,NA,NA,NA,NA,NA,12
2016,"12","进口","吨；","万美元","大豆",38205366,"40077555.",NA,NA,NA,NA,NA,NA,12
2016,"12","进口","吨；","万美元","大豆",1,"巴西",1555203.3,1689661.2,-4.7,-8,NA,NA,12
2016,"12","出口","吨；","万美元","豆粕",0,"合计",1875933.9,79615.9,1695690.1,77098.9,10.6,3.3,8
2016,"12","出口","吨；","万美元","豆粕",1,"日本",1166677.7,43907.5,1202673.6,49728.9,-3,-11.7,8
2016,"12","出口","吨；","万美元","豆粕",2,"越南",248763.5,10214.2,107943.3,4851.9,130.5,110.5,8
2016,"12","出口","吨；","万美元","豆粕",3,"美国",79775.2,5068.6,62222,4448.7,28.2,13.9,8
2016,"12","进口","吨；","万美元","豆粕",0,"合计",18076.7,1349.4,59684.5,4168.1,-69.7,-67.6,12
2016,"12","进口","吨；","万美元","豆粕",1,"丹麦",10800,907.7,7925,765.4,36.3,18.6,12
2016,"12","进口","吨；","万美元","豆粕",2,"印度",6061.1,342.3,50917,3327.2,-88.1,-89.7,12
2016,"12","进口","吨；","万美元","豆粕",3,"台湾省",731,69.6,825,74.2,-11.4,-6.1,12
2016,"12","出口","吨；","万美元","猪肉",0,"合计",48538.6,25357.1,71522,32239.7,-32.1,-21.3,11
2016,"12","出口","吨；","万美元","猪肉",1,"香港",40854.4,21107.5,54719.3,25101.5,-25.3,-15.9,11
2016,"12","出口","吨；","万美元","猪肉",2,"吉尔吉斯斯坦",4080,2121.3,4465,2005.1,-8.6,5.8,11
2016,"12","出口","吨；","万美元","猪肉",3,"澳门",2747,1408,3698.9,1720.7,-25.7,-18.2,11
2016,"12","进口","吨；","万美元","猪肉",0,"合计及其副产品",2970130.8,564644.3,1553080.7,269993.2,91.2,109.1,14
2016,"12","进口","吨；","万美元","猪肉",1,"美国",655362.6,134598,241467.2,48164.7,171.4,179.5,14
2016,"12","进口","吨；","万美元","猪肉",2,"德国",561464.6,102623.5,356058.3,59778.5,57.7,71.7,14
2016,"12","进口","吨；","万美元","猪肉",3,"西班牙",371298.8,70231.1,222571.4,38904.9,66.8,80.5,14
2016,"12","出口","吨；","万美元","植物油",0,"合计",126959.7,23340.6,150699.2,28131.4,-15.8,-17,10
2016,"12","出口","吨；","万美元","植物油",1,"朝鲜",65130.5,7485.2,83182.6,10434.6,-21.7,-28.3,10
2016,"12","出口","吨；","万美元","植物油",2,"香港",26097.1,4355.3,31834.2,4861,-18,-10.4,10
2016,"12","出口","吨；","万美元","植物油",3,"日本",3959.1,1851,3725.8,2094.2,6.3,-11.6,10
2016,"12","进口","吨；","万美元","菜籽油",0,"合计",698969.4,52266.8,814414.6,65644.8,-14.2,-20.4,12
2016,"12","进口","吨；","万美元","菜籽油",1,"加拿大",601200.3,43938.9,552688.3,43265.6,8.8,1.6,12
2016,"12","进口","吨；","万美元","菜籽油",2,"澳大利亚",29862.3,2586.2,44768.1,3845.6,-33.3,-32.7,12
