"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2016,"03","出口","吨；","万美元","大米",0,"合计",41166.1,4839.2,38924.1,4397.6,5.8,10,8
2016,"03","出口","吨；","万美元","大米",1,"巴基斯坦",4833,1866.8,2227.2,903.6,117,106.6,8
2016,"03","出口","吨；","万美元","大米",2,"韩国",15000,1235.5,2152,187.3,597,559.5,8
2016,"03","出口","吨；","万美元","大米",3,"日本",12200,985.6,24000,2196,-49.2,-55.1,8
2016,"03","进口","吨；","万美元","大米",0,"合计",896206.5,41409.7,336678,17428.1,166.2,137.6,12
2016,"03","进口","吨；","万美元","大米",1,"泰国",297477.9,15995,128644.8,8029.4,131.2,99.2,12
2016,"03","进口","吨；","万美元","大米",2,"越南",313448.1,14146.2,113291.9,4460.6,176.7,217.1,12
2016,"03","进口","吨；","万美元","大米",3,"巴基斯坦",217126,7601.8,53243.8,2262.4,307.8,236,12
2016,"03","出口","吨；","万美元","小麦",0,"合计",10535,335.5,2117.4,56.3,397.5,495.5,10
2016,"03","出口","吨；","万美元","小麦",1,"埃塞俄比亚",10535,335.5,NA,NA,NA,NA,10
2016,"03","出口","吨；","万美元","小麦",1,"比利时",10816.5,3823.2,7086,2559.5,52.6,49.4,10
2016,"03","进口","吨；","万美元","小麦",0,"合计",563219.1,13486.7,365207.3,12361.5,54.2,9.1,14
2016,"03","进口","吨；","万美元","小麦",1,"澳大利亚",274900.6,6469.3,166012.2,5436.4,65.6,19,14
2016,"03","进口","吨；","万美元","小麦",2,"加拿大",183982,4826.7,121835.8,4318.3,51,11.8,14
2016,"03","进口","吨；","万美元","小麦",3,"哈萨克斯坦",95995,1872.5,7693.5,228.6,1147.7,719.2,14
2016,"03","出口","吨；","万美元","玉米",0,"合计",656.2,31.4,451.4,50.7,45.4,-38,10
2016,"03","出口","吨；","万美元","玉米",1,"朝鲜",600,22.8,240,9.1,150,150,10
2016,"03","出口","吨；","万美元","玉米",2,NA,NA,NA,NA,NA,NA,NA,10
2016,"03","出口","吨；","万美元","玉米",15,"6.2",15,6.1,0,1,NA,NA,10
2016,"03","进口","吨；","万美元","玉米",0,"合计",634120.9,12525.7,1109135.6,29276.1,-42.8,-57.2,14
2016,"03","进口","吨；","万美元","玉米",1,"乌克兰",589493.7,11331.6,961374,25334.6,-38.7,-55.3,14
