"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2012,"11","出口","吨","万美元","大米",0,"合计",258472.6,24707.9,457672.5,37021.4,-43.5,-33.3,8
2012,"11","出口","吨","万美元","大米",1,"韩国",101507,7961.8,213905,16900.1,-52.5,-52.9,8
2012,"11","出口","吨","万美元","大米",2,"日本",46114.4,4859.8,23971.3,2244.6,92.4,116.5,8
2012,"11","出口","吨","万美元","大米",3,"巴基斯坦",7214.4,2492.7,3848.5,1066.2,87.5,133.8,8
2012,"11","进口","吨","万美元","大米",0,"合计",2149325.4,103441.9,536001.8,35075.6,301,194.9,12
2012,"11","进口","吨","万美元","大米",1,"越南",1494589.1,65852.5,223724.7,11657.2,568,464.9,12
2012,"11","进口","吨","万美元","大米",2,"巴基斯坦",469742,21895.1,2671,133.9,17486.8,16249.2,12
2012,"11","进口","吨","万美元","大米",3,"泰国",156583.8,14296.6,302849.6,23066,-48.3,-38,12
2012,"11","出口","吨","万美元","小麦",0,"合计",0.1,0,33165,1448.2,-100,-100,10
2012,"11","出口","吨","万美元","小麦",1,"泰国",0.1,0,NA,NA,NA,NA,10
2012,"11","出口","吨","万美元","小麦",1,"印度尼西亚",53645.7,21018,47429.6,20712.7,13.1,1.5,10
2012,"11","进口","吨","万美元","小麦",0,"合计",3684478.5,110252.6,1025010.4,33870.1,259.5,225.5,14
2012,"11","进口","吨","万美元","小麦",1,"澳大利亚",2423919.8,66491.4,535310,16746.8,352.8,297,14
2012,"11","进口","吨","万美元","小麦",2,"美国",638940.5,23118.6,367636.7,13017.1,73.8,77.6,14
2012,"11","进口","吨","万美元","小麦",3,"加拿大",401840.9,15458.1,115610.2,3713.1,247.6,316.3,14
2012,"11","出口","吨","万美元","玉米",0,"合计",251767.7,9897.6,133978.3,4575.3,87.9,116.3,10
2012,"11","出口","吨","万美元","玉米",1,"朝鲜",251610.6,9864.8,133797.6,4522.9,88.1,118.1,10
2012,"11","出口","吨","万美元","玉米",2,"厄立特里亚",100,18.2,NA,NA,NA,NA,10
2012,"11","出口","吨","万美元","玉米",3,"日本",27,7.5,34.6,14.1,-21.9,-46.5,10
2012,"11","进口","吨","万美元","玉米",0,"合计",4928500.3,160782.1,1183803.1,39871.9,316.3,303.2,14
2012,"11","进口","吨","万美元","玉米",1,"美国",4861689.1,158474.7,1156398.3,38946.1,320.4,306.9,14
2012,"11","进口","吨","万美元","玉米",2,"老挝",36434.4,876.9,8762,204.6,315.8,328.7,14
2012,"11","进口","吨","万美元","玉米",3,"泰国",17945,587.9,0.2,0.1,9969344,1159432,14
2012,"11","进口","吨","万美元","大豆",0,"合计",52494424.2,3117058.1,47217348,2694498.9,11.2,15.7,12
2012,"11","进口","吨","万美元","大豆",1,"巴西",23768048.4,1417537.6,19789896.5,1134460.2,20.1,25,12
2012,"11","进口","吨","万美元","大豆",2,"美国",21179285.4,1229965.5,18754016.1,1072987.6,12.9,14.6,12
2012,"11","进口","吨","万美元","大豆",3,"阿根廷",5459387.1,339813.8,6980224.4,391140.7,-21.8,-13.1,12
