"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2010,"12","出口","吨","万美元","大米",0,"合计",619498.5,41605.7,783076.5,52323.8,-20.9,-20.5,8
2010,"12","出口","吨","万美元","大米",1,"韩国",181657,13541.7,170421,14295.9,6.6,-5.3,8
2010,"12","出口","吨","万美元","大米",2,"日本",47206.6,4785.5,82672.9,7869.8,-42.9,-39.2,8
2010,"12","出口","吨","万美元","大米",3,"朝鲜",83945,3544,34545.8,1290.3,143,174.7,8
2010,"12","进口","吨","万美元","大米",0,"合计",388160.9,27135.9,356805.2,21561.7,8.8,25.9,12
2010,"12","进口","吨","万美元","大米",1,"泰国",321052.7,24498.6,336145.9,20877,-4.5,17.3,12
2010,"12","进口","吨","万美元","大米",2,"越南",56089.1,2232.6,2899.4,103.8,1834.5,2050.7,12
2010,"12","进口","吨","万美元","大米",3,"老挝",6839.6,198.8,17049.1,513,-59.9,-61.3,12
2010,"12","出口","吨","万美元","小麦",0,"合计",1.2,0.2,8400.1,226.3,-100,-99.9,10
2010,"12","出口","吨","万美元","小麦",1,"斯里兰卡",1.2,0.2,NA,NA,NA,NA,10
2010,"12","出口","吨","万美元","小麦",1,"印度尼西亚",38309.6,15747.9,32348.4,11582.9,18.4,36,10
2010,"12","进口","吨","万美元","小麦",0,"合计",1230665.1,31592.3,904130.5,21184.1,36.1,49.1,14
2010,"12","进口","吨","万美元","小麦",1,"澳大利亚",764038.3,19298.8,328137.4,7580,132.8,154.6,14
2010,"12","进口","吨","万美元","小麦",2,"加拿大",283661,7781.8,122554,3134.3,131.5,148.3,14
2010,"12","进口","吨","万美元","小麦",3,"美国",129579.7,3139.9,396107.1,9123.1,-67.3,-65.6,14
2010,"12","出口","吨","万美元","玉米",0,"合计",127317.3,3333,129036.5,3154.9,-1.3,5.6,10
2010,"12","出口","吨","万美元","玉米",1,"朝鲜",87631,2350.9,60333.6,1444.7,45.2,62.7,10
2010,"12","出口","吨","万美元","玉米",2,"日本",27489.9,662.3,19442.8,490.6,41.4,35,10
2010,"12","出口","吨","万美元","玉米",3,"韩国",11106.7,272.6,1308,41.3,749.1,559.4,10
2010,"12","进口","吨","万美元","玉米",0,"合计",1573201.6,36794.7,84479.7,2134.1,1762.2,1624.1,14
2010,"12","进口","吨","万美元","玉米",1,"美国",1502547.5,34897.2,6899.9,476.3,21676.3,7227.5,14
2010,"12","进口","吨","万美元","玉米",2,"老挝",41994.2,908.3,39244.1,809.4,7,12.2,14
2010,"12","进口","吨","万美元","玉米",3,"德国",135.6,383.5,50.1,117.7,170.5,225.7,14
2010,"12","进口","吨","万美元","大豆",0,"合计",54795880.9,2507215.4,42545609,1879064.7,28.8,33.4,12
2010,"12","进口","吨","万美元","大豆",1,"美国",23594817.7,1131583.1,21805014.8,932986.4,8.2,21.3,12
2010,"12","进口","吨","万美元","大豆",2,"巴西",18590007.9,814355.3,15993375.6,735264.5,16.2,10.8,12
