"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2015,"03","出口","吨；","万美元","大米",0,"合计",38924.1,4397.6,31197,3374.5,24.8,30.3,8
2015,"03","出口","吨；","万美元","大米",1,"日本",24000,2196,256,33.2,9275.4,6524.4,8
2015,"03","出口","吨；","万美元","大米",2,"巴基斯坦",2227.2,903.6,2596.6,1027.8,-14.2,-12.1,8
2015,"03","出口","吨；","万美元","大米",3,"香港",5179.9,456.3,4462.9,392.6,16.1,16.2,8
2015,"03","进口","吨；","万美元","大米",0,"合计",336678,17428.1,492502.8,25061.8,-31.6,-30.5,12
2015,"03","进口","吨；","万美元","大米",1,"泰国",128644.8,8029.4,144786.3,9897.2,-11.1,-18.9,12
2015,"03","进口","吨；","万美元","大米",2,"越南",113291.9,4460.6,165651.4,7530.2,-31.6,-40.8,12
2015,"03","进口","吨；","万美元","大米",3,"柬埔寨",36760.4,2429.9,11743.1,1090,213,122.9,12
2015,"03","出口","吨；","万美元","小麦",0,"合计",2117.4,56.3,NA,NA,NA,NA,10
2015,"03","出口","吨；","万美元","小麦",1,"美国",2117.4,56.3,NA,NA,NA,NA,10
2015,"03","出口","吨；","万美元","小麦",1,"比利时",7086,2559.5,1058,415.3,569.7,516.4,10
2015,"03","进口","吨；","万美元","小麦",0,"合计",365207.3,12361.5,1833176.4,58893.5,-80.1,-79,14
2015,"03","进口","吨；","万美元","小麦",1,"澳大利亚",166012.2,5436.4,885566.1,28300.1,-81.3,-80.8,14
2015,"03","进口","吨；","万美元","小麦",2,"加拿大",121835.8,4318.3,162927.9,5726.6,-25.2,-24.6,14
2015,"03","进口","吨；","万美元","小麦",3,"美国",54531.5,1798.7,583023.4,18831.6,-90.6,-90.4,14
2015,"03","出口","吨；","万美元","玉米",0,"合计",451.4,50.7,1246.4,48.4,-63.8,4.9,10
2015,"03","出口","吨；","万美元","玉米",1,"越南",68,27.7,NA,NA,NA,NA,10
2015,"03","出口","吨；","万美元","玉米",2,"朝鲜",240,9.1,1192.2,45.3,-79.9,-79.9,10
2015,"03","出口","吨；","万美元","玉米",3,NA,NA,NA,NA,NA,NA,NA,10
2015,"03","进口","吨；","万美元","玉米",0,"合计",1109135.6,29276.1,1141833.5,31649.2,-2.9,-7.5,14
2015,"03","进口","吨；","万美元","玉米",1,"乌克兰",961374,25334.6,193486.6,4977.8,396.9,409,14
2015,"03","进口","吨；","万美元","玉米",2,"保加利亚",91780,2326.2,4093,114.9,2142.4,1925,14
2015,"03","进口","吨；","万美元","玉米",3,"美国",37328.5,1156.1,827601.8,23012.3,-95.5,-95,14
2015,"03","进口","吨；","万美元","大豆",0,"合计",733066.1,883029.1,1.9,-17,NA,NA,12
2015,"03","进口","吨；","万美元","大豆",3,"8",NA,NA,NA,NA,NA,NA,12
2015,"03","进口","吨；","万美元","大豆",14452526,"13738039.",NA,NA,NA,NA,NA,NA,12
2015,"03","进口","吨；","万美元","大豆",1,"美国",681157.7,790013.2,5.2,-13.8,NA,NA,12
2015,"03","出口","吨；","万美元","豆粕",0,"合计",432574.2,21162.3,372531.1,21544.8,16.1,-1.8,8
2015,"03","出口","吨；","万美元","豆粕",1,"日本",318292.4,14578.3,238364.7,13164.2,33.5,10.7,8
2015,"03","出口","吨；","万美元","豆粕",2,"越南",42153.8,2087.4,42035.8,2387.7,0.3,-12.6,8
2015,"03","出口","吨；","万美元","豆粕",3,"美国",14969.8,1111.4,7811.3,622.7,91.6,78.5,8
2015,"03","进口","吨；","万美元","豆粕",0,"合计",24109.7,1657.2,8440.8,651.4,185.6,154.4,12
2015,"03","进口","吨；","万美元","豆粕",1,"印度",21826.7,1426.2,6723.8,479.7,224.6,197.3,12
2015,"03","进口","吨；","万美元","豆粕",2,"丹麦",2100,213.4,1650,165,27.3,29.3,12
2015,"03","进口","吨；","万美元","豆粕",3,"台湾省",183,17.6,67,6.7,173.1,162.2,12
2015,"03","出口","吨；","万美元","猪肉",0,"合计",20335.2,9217,19211.1,9299.6,5.9,-0.9,11
2015,"03","出口","吨；","万美元","猪肉",1,"香港",17241.6,7873.4,15602.4,7543,10.5,4.4,11
2015,"03","出口","吨；","万美元","猪肉",2,"吉尔吉斯斯坦",986,441.9,1659,784.3,-40.6,-43.7,11
2015,"03","出口","吨；","万美元","猪肉",3,"澳门",926.3,411.5,1025.2,488.2,-9.6,-15.7,11
2015,"03","进口","吨；","万美元","猪肉",0,"合计及其副产品",341080.6,59609.8,317193,57506.1,7.5,3.7,14
2015,"03","进口","吨；","万美元","猪肉",1,"美国",76238.6,15811.5,86415.6,17383.2,-11.8,-9,14
2015,"03","进口","吨；","万美元","猪肉",2,"德国",74447.1,11959.1,27634.4,4594.1,169.4,160.3,14
2015,"03","进口","吨；","万美元","猪肉",3,"丹麦",48779.8,7970.9,53041.5,9107.6,-8,-12.5,14
2015,"03","出口","吨；","万美元","植物油",0,"合计",43564.2,6869.3,30177.6,6196.5,44.4,10.9,10
2015,"03","出口","吨；","万美元","植物油",1,"朝鲜",17868.2,2183.1,17252,2456.8,3.6,-11.1,10
2015,"03","出口","吨；","万美元","植物油",2,"香港",15183.8,1894.6,6326.5,1231.7,140,53.8,10
2015,"03","出口","吨；","万美元","植物油",3,"马来西亚",4287.7,479.9,721.6,143.8,494.2,233.8,10
2015,"03","进口","吨；","万美元","菜籽油",0,"合计",192652.3,16691.5,274254.2,29165.2,-29.8,-42.8,12
2015,"03","进口","吨；","万美元","菜籽油",1,"加拿大",124713.4,10608.4,237652.1,25495.6,-47.5,-58.4,12
2015,"03","进口","吨；","万美元","菜籽油",2,NA,NA,NA,NA,NA,NA,NA,12
2015,"03","进口","吨；","万美元","菜籽油",15990.6,"1405.5",31542.5,3163.2,-49.3,-55.6,NA,NA,12
2015,"03","进口","吨；","万美元","豆油",0,"合计",49838.9,4384.2,273749.2,26767.7,-81.8,-83.6,12
2015,"03","进口","吨；","万美元","豆油",1,"巴西",42988.1,3752.9,104931.4,10203.5,-59,-63.2,12
2015,"03","进口","吨；","万美元","豆油",2,"乌克兰",4503.2,393,NA,NA,NA,NA,12
2015,"03","进口","吨；","万美元","豆油",3,"俄罗斯联邦",2290.3,223.8,NA,NA,NA,NA,12
2015,"03","出口","吨；","万美元","棉花",0,"合计",1894.5,355.4,1289.3,405.1,46.9,-12.3,9
2015,"03","出口","吨；","万美元","棉花",1,"越南",1204.6,223.8,335.7,143.9,258.8,55.5,9
2015,"03","出口","吨；","万美元","棉花",2,"朝鲜",494.4,114.8,756.3,219.4,-34.6,-47.6,9
2015,"03","出口","吨；","万美元","棉花",3,"台湾省",195.5,16.8,102.2,22,91.3,-23.5,9
2015,"03","进口","吨；","万美元","棉花",0,"合计",448244.4,76160.3,760637,153369,-41.1,-50.3,13
2015,"03","进口","吨；","万美元","棉花",1,"美国",155574.6,29055.1,206711.4,48303.3,-24.7,-39.8,13
2015,"03","进口","吨；","万美元","棉花",2,"印度",125405.6,19451.1,442430.7,81916.3,-71.7,-76.3,13
2015,"03","进口","吨；","万美元","棉花",3,"乌兹别克斯坦",73589.2,12364.6,45516.1,9209.6,61.7,34.3,13
2015,"03","进口","吨；","万美元","羊毛",0,"合计",83993.8,60283.1,72247.1,58459.7,16.3,3.1,14
2015,"03","进口","吨；","万美元","羊毛",1,"澳大利亚",44054.7,38157.7,39406.6,38604.4,11.8,-1.2,14
2015,"03","进口","吨；","万美元","羊毛",2,"新西兰",12556.3,6767,7724.3,4290.7,62.6,57.7,14
2015,"03","进口","吨；","万美元","羊毛",3,"南非",7166.9,6135.7,6783.2,6761.3,5.7,-9.3,14
