"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2012,"01","出口","吨","万美元","大米",0,"合计",55928.9,5089.8,56058.3,3231.8,-0.2,57.5,8
2012,"01","出口","吨","万美元","大米",1,"韩国",34372,2469.8,NA,NA,NA,NA,8
2012,"01","出口","吨","万美元","大米",2,"日本",12393.2,1299.5,583.9,60,2022.3,2066.5,8
2012,"01","出口","吨","万美元","大米",3,"巴基斯坦",1863.7,744.3,1949.5,536.7,-4.4,38.7,8
2012,"01","进口","吨","万美元","大米",0,"合计",37259.8,2786.9,57575.9,4771.6,-35.3,-41.6,12
2012,"01","进口","吨","万美元","大米",1,"泰国",14612.4,1602.6,50042.4,4325.5,-70.8,-63,12
2012,"01","进口","吨","万美元","大米",2,"巴基斯坦",18925,907.2,2348,107.9,706,740.9,12
2012,"01","进口","吨","万美元","大米",3,"越南",3549.5,265.1,5120.4,334.4,-30.7,-20.7,12
2012,"01","出口","吨","万美元","小麦",0,"合计",NA,4.5,0,NA,NA,NA,10
2012,"01","出口","吨","万美元","小麦",1,"印度尼西亚",3457.3,1436.2,3289,1545.8,5.1,-7.1,10
2012,"01","出口","吨","万美元","小麦",2,"菲律宾",2175.1,430.4,1094.4,69.5,98.8,519,10
2012,"01","进口","吨","万美元","小麦",0,"合计",213975.7,6744.1,60062.8,1919,256.3,251.4,14
2012,"01","进口","吨","万美元","小麦",1,"澳大利亚",149077.5,4127.7,59627.4,1880.3,150,119.5,14
2012,"01","进口","吨","万美元","小麦",2,"美国",57452.9,2397,9.5,1.2,605815,205335.7,14
2012,"01","进口","吨","万美元","小麦",3,"哈萨克斯坦",4812.3,100.1,NA,NA,NA,NA,14
2012,"01","出口","吨","万美元","玉米",0,"合计",1809.6,59.7,644.4,22.7,180.8,162.9,10
2012,"01","出口","吨","万美元","玉米",1,"朝鲜",1809.4,59.6,600,14.7,201.6,305.8,10
2012,"01","出口","吨","万美元","玉米",2,"巴基斯坦",0.2,0.1,40,7.5,-99.5,-99.2,10
2012,"01","进口","吨","万美元","玉米",0,"合计",751179.2,25064.1,2060.4,175.6,36357.8,14173,14
2012,"01","进口","吨","万美元","玉米",1,"美国",750170.4,24865.9,2039.2,138.1,36686.7,17906.7,14
2012,"01","进口","吨","万美元","玉米",2,"德国",131.7,170.3,1.4,2.7,9405.4,6202.5,14
2012,"01","进口","吨","万美元","玉米",3,"老挝",831.8,19.7,NA,NA,NA,NA,14
2012,"01","进口","吨","万美元","大豆",0,"合计",4608221.7,242414.8,5136000.6,286860,-10.3,-15.5,12
2012,"01","进口","吨","万美元","大豆",1,"美国",3095852.5,163262.2,4731048.7,264071.7,-34.6,-38.2,12
2012,"01","进口","吨","万美元","大豆",2,"巴西",986777.4,51641.7,53973.2,2573.5,1728.3,1906.7,12
2012,"01","进口","吨","万美元","大豆",3,"阿根廷",461057,23841.3,86775.4,4830.4,431.3,393.6,12
2012,"01","出口","吨","万美元","豆粕",0,"合计",30587.3,1609.2,30618.6,1590.5,-0.1,1.2,8
2012,"01","出口","吨","万美元","豆粕",1,"日本",13810.6,623.2,20392.6,978.1,-32.3,-36.3,8
2012,"01","出口","吨","万美元","豆粕",2,"美国",3860.9,239.6,1769.7,103.8,118.2,130.8,8
2012,"01","出口","吨","万美元","豆粕",3,"荷兰",2863.5,183.3,1682.2,103.7,70.2,76.7,8
2012,"01","进口","吨","万美元","豆粕",0,"合计",31166.6,1181.1,55411.3,2373.7,-43.8,-50.2,12
