"Year","Month","ID","X1","X2","X3","X4","X5","X6","X7"
"2015","09",1,"总值",130012422,1023643253,92396262,763333486,-1.8,-15.1
"2015","09",2,"第一类 活动物；动物产品",955954,7631324,1065364,7925188,-6.6,-19.4
"2015","09",3,"01章 活动物",32003,236591,43564,265877,-0.9,-26.6
"2015","09",4,"02章 肉及食用杂碎",55282,488379,420062,2965538,-3.8,7.7
"2015","09",5,"03章 鱼、甲壳动物、软体动物及其他水生无脊椎动物",745001,5794055,424074,2883672,-3.9,-4.2
"2015","09",6,"04章 乳品；蛋品；天然蜂蜜；其他食用动物产品",35475,274483,153273,1589448,4.2,-54.3
"2015","09",7,"05章 其他动物产品",88193,837816,24390,220652,-26,-4
"2015","09",8,"第二类 植物产品",1182652,9305490,3123772,28342096,4.1,-2.2
"2015","09",9,"06章 活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶",17706,133299,16940,102809,-35.1,19.1
"2015","09",10,"07章 食用蔬菜、根及块茎",443078,3981505,57260,1326987,9.3,6.3
"2015","09",11,"08章 食用水果及坚果；甜瓜或柑桔属水果的果皮",350485,1786752,264521,3055781,12.2,26.5
"2015","09",12,"09章 咖啡、茶、马黛茶及调味香料",138015,1121581,26434,171903,-2.3,12.6
"2015","09",13,"10章 谷物",33918,135815,552408,4584617,8.7,62.9
"2015","09",14,"11章 制粉工业产品；麦芽；淀粉；菊粉；面筋",29253,260530,48792,447476,-9,5.5
"2015","09",15,"12章 含油子仁及果实；杂项子仁及果实；工业用或药用植物；稻草、秸秆及饲料",102874,1252042,2135061,18452929,-3,-14.7
"2015","09",16,"13章 虫胶；树胶、树脂及其他植物液、汁",60749,577440,13130,107256,-3.4,0.2
"2015","09",17,"14章 编结用植物材料；其他植物产品",6575,56525,9226,92338,19.1,-0.7
"2015","09",18,"第三类 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",37331,298647,452333,3673742,2.3,-16.9
"2015","09",19,"15章 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",37331,298647,452333,3673742,2.3,-16.9
"2015","09",20,"第四类 食品；饮料、酒及醋；烟草、烟草及烟草代用品的制品",1561212,12518466,1281759,9064193,-4.8,13.6
"2015","09",21,"16章 肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品",439168,3593211,14075,116087,-10,10
"2015","09",22,"17章 糖及糖食",84331,699868,158499,993935,1.7,26.4
"2015","09",23,"18章 可可及可可制品",24879,186191,52949,347509,-3.6,0.4
"2015","09",24,"19章 谷物、粮食粉、淀粉或乳的制品；糕饼点心",90786,692143,259565,1628990,-2.9,31.6
"2015","09",25,"20章 蔬菜、水果、坚果或植物其他部分的制品",380721,3315863,54630,391757,-3.9,8.3
"2015","09",26,"21章 杂项食品",180387,1311420,104230,724431,7.2,16
"2015","09",27,"22章 饮料、酒及醋",130117,865536,289839,1920823,21.5,35.2
"2015","09",28,"23章 食品工业的残渣及废料；配制的动物饲料",153131,1260056,294762,2076279,-22.3,-3.5
"2015","09",29,"24章 烟草、烟草及烟草代用品的制品",77693,594179,53210,864381,7.8,-8.6
"2015","09",30,"第五类 矿产品",1845946,14361534,15286465,141176933,-17.5,-35.3
"2015","09",31,"25章 盐；硫磺；泥土及石料；石膏料、石灰及水泥",196273,1615320,328272,2596716,-5.6,-14.2
"2015","09",32,"26章 矿砂、矿渣及矿灰",14626,112705,5291116,43709225,-33.2,-32.6
"2015","09",33,"27章 矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡",1635047,12633509,9667076,94870992,-18.6,-36.8
"2015","09",34,"第六类 化学工业及其相关工业的产品",5516503,49258778,6215191,52589644,-0.9,-10.5
"2015","09",35,"28章 无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物",684915,6290936,591118,4542135,-9.2,-0.8
"2015","09",36,"29章 有机化学品",2065462,19945940,2588983,22980238,-5.2,-19.6
"2015","09",37,"30章 药品",384331,3186170,1074633,8516085,6.6,4.2
"2015","09",38,"31章 肥料",726218,4879621,161788,1642455,43.2,10.2
"2015","09",39,"32章 鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨",306263,2932746,226096,1920857,-6.7,-6.9
"2015","09",40,"33章 精油及香膏；芳香料制品及化妆盥洗品",290250,2146522,262660,1997165,15.3,29.6
"2015","09",41,"34章 肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂",190474,1493997,220867,1767707,-2.9,-3.2
