"Year","Month","ID","X1","X2","X3","X4","X5","X6","X7"
"2015","01",1,"总值",122636783,122636783,85947505,85947505,-3.2,-19.7
"2015","01",2,"第一类 活动物；动物产品",1030416,1030416,1023780,1023780,-7,-23
"2015","01",3,"01章 活动物",4973,4973,74640,74640,-19.8,226.2
"2015","01",4,"02章 肉及食用杂碎",50971,50971,338755,338755,-7.6,0
"2015","01",5,"03章 鱼、甲壳动物、软体动物及其他水生无脊椎动物",835949,835949,309873,309873,-0.4,-5.8
"2015","01",6,"04章 乳品；蛋品；天然蜂蜜；其他食用动物产品",28963,28963,277632,277632,-14.5,-54.7
"2015","01",7,"05章 其他动物产品",109559,109559,22880,22880,-36.7,-12.8
"2015","01",8,"第二类 植物产品",1213668,1213668,3449760,3449760,-5.5,0.6
"2015","01",9,"06章 活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶",14955,14955,7628,7628,-66.2,13.4
"2015","01",10,"07章 食用蔬菜、根及块茎",469646,469646,131750,131750,4.9,-19.6
"2015","01",11,"08章 食用水果及坚果；甜瓜或柑桔属水果的果皮",261466,261466,474900,474900,-17.2,19.1
"2015","01",12,"09章 咖啡、茶、马黛茶及调味香料",124557,124557,16216,16216,-10.7,-10.4
"2015","01",13,"10章 谷物",15169,15169,427409,427409,-7.5,19.3
"2015","01",14,"11章 制粉工业产品；麦芽；淀粉；菊粉；面筋",33050,33050,53832,53832,6.2,-22.2
"2015","01",15,"12章 含油子仁及果实；杂项子仁及果实；工业用或药用植物；稻草、秸秆及饲料",215696,215696,2315968,2315968,3.8,-3.1
"2015","01",16,"13章 虫胶；树胶、树脂及其他植物液、汁",72692,72692,12287,12287,-3.9,-14
"2015","01",17,"14章 编结用植物材料；其他植物产品",6439,6439,9772,9772,11.2,-19.1
"2015","01",18,"第三类  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",35959,35959,419629,419629,5.1,-29.6
"2015","01",19,"15章 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",35959,35959,419629,419629,5.1,-29.6
"2015","01",20,"第四类  食品；饮料、酒及醋；烟草、烟草及烟草代用品的制品",1443223,1443223,878077,878077,-9.1,-9.1
"2015","01",21,"16章 肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品",445899,445899,15211,15211,-13.5,36.7
"2015","01",22,"17章 糖及糖食",80329,80329,107923,107923,1.6,16.1
"2015","01",23,"18章 可可及可可制品",33857,33857,51951,51951,13.2,40
"2015","01",24,"19章 谷物、粮食粉、淀粉或乳的制品；糕饼点心",89526,89526,179111,179111,-0.3,32.1
"2015","01",25,"20章 蔬菜、水果、坚果或植物其他部分的制品",415720,415720,44334,44334,-12.7,6.9
"2015","01",26,"21章 杂项食品",139662,139662,67343,67343,-7.4,-12.3
"2015","01",27,"22章 饮料、酒及醋",55721,55721,198184,198184,23.6,9.3
"2015","01",28,"23章 食品工业的残渣及废料；配制的动物饲料",157515,157515,141889,141889,-5,-28.3
"2015","01",29,"24章 烟草、烟草及烟草代用品的制品",24995,24995,72132,72132,-31.5,-62.3
"2015","01",30,"第五类 矿产品",1607045,1607045,17165624,17165624,-16.5,-42.5
"2015","01",31,"25章 盐；硫磺；泥土及石料；石膏料、石灰及水泥",207308,207308,330703,330703,-8.7,-5.1
"2015","01",32,"26章 矿砂、矿渣及矿灰",18660,18660,5340529,5340529,39.3,-43.6
"2015","01",33,"27章 矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡",1381077,1381077,11494392,11494392,-18,-42.7
"2015","01",34,"第六类 化学工业及其相关工业的产品",5833385,5833385,5671676,5671676,0.3,-20.7
"2015","01",35,"28章 无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物",739473,739473,415215,415215,-6.6,-28.4
"2015","01",36,"29章 有机化学品",2422494,2422494,2629968,2629968,-6.5,-33.1
"2015","01",37,"30章 药品",378254,378254,783872,783872,5.8,7.5
"2015","01",38,"31章 肥料",473279,473279,180872,180872,116.9,24
"2015","01",39,"32章 鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨",350047,350047,206446,206446,-7.8,-6.7
"2015","01",40,"33章 精油及香膏；芳香料制品及化妆盥洗品",243034,243034,222856,222856,13.8,19.4
"2015","01",41,"34章 肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂",196835,196835,198268,198268,-2.6,-9.3
"2015","01",42,"35章 蛋白类物质；改性淀粉；胶；酶",147574,147574,155056,155056,5.3,-3.3
"2015","01",43,"36章 炸药；烟火制品；火柴；引火合金；易燃材料制品",43138,43138,7608,7608,5.7,-0.3
"2015","01",44,"37章 照相及电影用品",65306,65306,108659,108659,-6.6,-11.2
"2015","01",45,"38章 杂项化学产品",773953,773953,762858,762858,-4.2,-10.7
"2015","01",46,"第七类  塑料及其制品；橡胶及其制品",4792755,4792755,4237893,4237893,-5.4,-22.5
"2015","01",47,"39章 塑料及其制品",3688386,3688386,3500686,3500686,-3,-17.8
"2015","01",48,"40章 橡胶及其制品",1104369,1104369,737207,737207,-12.8,-39.2
"2015","01",49,"第八类 生皮、皮革、毛皮及其制品；鞍具及挽具；旅行用品、手提包及类似品；动物肠线（蚕胶丝除外）制品",1865681,1865681,557250,557250,-11.2,4.2
"2015","01",50,"41章 生皮（毛皮除外）及皮革",32711,32711,422780,422780,30,5.6
"2015","01",51,"42章 皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品",1733034,1733034,105721,105721,-10.9,-11
"2015","01",52,"43章 毛皮、人造毛皮及其制品",99936,99936,28750,28750,-24.2,81.6
"2015","01",53,"第九类 木及木制品；木炭；软木及软木制品；稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品",946533,946533,1062319,1062319,-0.3,-4.8
"2015","01",54,"44章 木及木制品；木炭",842939,842939,1058107,1058107,0.5,-4.9
"2015","01",55,"45章 软木及软木制品",1353,1353,3230,3230,11.4,52.3
"2015","01",56,"46章 稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品",102242,102242,981,981,-7,48.3
"2015","01",57,"第十类 木浆及其他纤维状纤维素浆；纸及纸板的废碎品；纸、纸板及其制品",1197260,1197260,1205314,1205314,7.7,-7.5
"2015","01",58,"47章 木浆及其他纤维状纤维素浆；纸及纸板的废碎品",5237,5237,911959,911959,-14.3,-5.8
