"Year","Month","ID","X1","X2","X3","X4","X5","X6","X7"
"2015","12",1,"总值",142563613,1412552304,104807810,1044853141,-1.8,-13.2
"2015","12",2,"第一类 活动物；动物产品",1226068,10783634,1137236,10844609,-6.2,-12.7
"2015","12",3,"01章 活动物",62362,371577,46168,340929,3.3,-33.6
"2015","12",4,"02章 肉及食用杂碎",67259,655692,500570,4231047,-9.7,17.9
"2015","12",5,"03章 鱼、甲壳动物、软体动物及其他水生无脊椎动物",965638,8281332,392120,3934073,-4.2,-2.7
"2015","12",6,"04章 乳品；蛋品；天然蜂蜜；其他食用动物产品",37723,376001,172575,2049117,4.4,-48.5
"2015","12",7,"05章 其他动物产品",93087,1099031,25803,289442,-22.1,-1.8
"2015","12",8,"第二类 植物产品",1745107,13828446,3437606,36986116,7.3,-2.4
"2015","12",9,"06章 活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶",20438,186185,9390,135091,-26.1,15.5
"2015","12",10,"07章 食用蔬菜、根及块茎",639056,5604317,118591,1618804,10.9,2.3
"2015","12",11,"08章 食用水果及坚果；甜瓜或柑桔属水果的果皮",517435,3225558,284396,3721150,21.6,17.8
"2015","12",12,"09章 咖啡、茶、马黛茶及调味香料",172092,1575251,26848,247472,4.6,17.7
"2015","12",13,"10章 谷物",22579,200475,391461,5790747,-26.7,52.8
"2015","12",14,"11章 制粉工业产品；麦芽；淀粉；菊粉；面筋",40745,368188,65627,590747,-2.1,-0.2
"2015","12",15,"12章 含油子仁及果实；杂项子仁及果实；工业用或药用植物；稻草、秸秆及饲料",240995,1801102,2518116,24619103,-5.8,-12.6
"2015","12",16,"13章 虫胶；树胶、树脂及其他植物液、汁",84669,789927,11534,141078,-1.5,-2.1
"2015","12",17,"14章 编结用植物材料；其他植物产品",7099,77443,11644,121924,21.8,-0.5
"2015","12",18,"第三类 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",44934,414016,505004,4897875,4.6,-12.5
